0,35.12833614,37.80211634,21.02379604,11.40175425,17.20465053,18.11077028,5.830951895,18.86796226,24.8394847,16.1245155,2.236067977,20,10.04987562,13,6.08276253,21.02379604,22.8035085,19.41648784,16.40121947,18.35755975,21.09502311,13,10.19803903,18.02775638,21.40093456,22.6715681,15.26433752,16.1245155,23.60084744,23.34523506,7.211102551,17.49285568,19.20937271,20.09975124,5.830951895,23.43074903,17.08800749,2.828427125,10.81665383,14.86606875,9.433981132,12.80624847,4.472135955,15.29705854,6,8.602325267,17.69180601,13.45362405,24.59674775,23.02172887,9.433981132,28.3019434,23.19482701,24.51530134,43.26661531,36.68787266,45.45327271,37.73592453,44.59820624,49.72926704,37.85498646,25.70992026,41.61730409,30.59411708,41.88078318,49.1934955,39.05124838,39.3192065,51.03920062,27.31300057,41.86884283,37.16180835,43.0464865,25.94224354,38.01315562,29.96664813,54.12023651,48.46648326,25.49509757,41.23105626,47.88527958,38.20994635,28.44292531,45.61797891,42.15447782,27.73084925,36.40054945,33.37663854,38.83297568,37.53664876,35.60898763,34.78505426,34,33.42154993,35.34119409,28.60069929,35.4682957,34.6554469,30.08321791,37.64306045,44.29446918,41.03656906,26.2488095,44.40720662
35.12833614,0,20.61552813,38.47076812,27.85677655,30.23243292,17.72004515,30.59411708,23.02172887,24.8394847,19.02629759,33.24154028,29.83286778,36.40054945,38.48376281,29.06888371,17.08800749,24.04163056,30.61045573,25.55386468,22.47220505,22.02271555,23.08679276,35.4682957,23.85372088,29.73213749,25.45584412,24.59674775,38.07886553,23.34523506,26.17250466,32.28002478,20.88061302,25,15.8113883,32.984845,29,21.02379604,33.01514804,31.38470965,34.4818793,27.07397274,29.96664813,31.01612484,36.7151195,29.15475947,29.12043956,28.01785145,25.70992026,19.10497317,12.16552506,28.16025568,21.09502311,12,13.60147051,21.02379604,8,26,17.2626765,27.07397274,16.40121947,5.385164807,10.44030651,21.02379604,5.830951895,20,21.02379604,22.56102835,4.472135955,26.92582404,12.80624847,24.18677324,12.04159458,19.10497317,15,19.41648784,12.80624847,25.55386468,18.02775638,10.19803903,23.19482701,21.1896201,26.57066051,7.280109889,18.02775638,13.60147051,13.45362405,10.04987562,2.828427125,5.830951895,23.08679276,20.24845673,8.246211251,13.92838828,20.1246118,12.36931688,18.43908891,10.19803903,23.2594067,10.63014581,8.062257748,18.43908891,25.49509757,11.18033989,9.486832981
37.80211634,20.61552813,0,29.06888371,36.61966685,42.05948169,27.73084925,36.06937759,35.84689666,40.52159918,25.23885893,36.87817783,42.95346319,43.93176527,46.86149806,32.55764119,17.80449381,38.89730068,43.38202393,37.12142239,34.92849839,36.05551275,25.45584412,43.27817002,36.24913792,43.46262762,40.16217126,35.35533906,48.01041554,38.60051813,41.10960958,38.94868419,20.51828453,38.07886553,26.92582404,38.89730068,43.65775991,32.20248438,35,40,44.65422712,28.42534081,39.66106403,33.42154993,46.61544808,33.24154028,36.23534186,40.24922359,24.41311123,34.92849839,23.08679276,35.60898763,38.47076812,21.1896201,28.63564213,6.08276253,13,7.810249676,3.605551275,7.615773106,20.59126028,16.55294536,17.72004515,4.123105626,17,5,14.03566885,2,20.1246118,13.41640786,13,4.472135955,8.94427191,7.071067812,13.03840481,1.414213562,10.44030651,18.11077028,15.8113883,18.68154169,3.605551275,12,6.403124237,18.11077028,11.40175425,11.40175425,12.08304597,10.77032961,18.24828759,17,2.828427125,2.236067977,12.36931688,7,4.472135955,8.246211251,9.219544457,10.44030651,5.099019514,12.16552506,13.41640786,9.219544457,5,15.8113883,22.02271555
21.02379604,38.47076812,29.06888371,0,29.12043956,36.138622,28.60069929,24.33105012,34.43835072,41.14608122,24.20743687,22.02271555,38.60051813,31,34.0147027,20.61552813,21.63330765,38.91015292,38.32753579,33.24154028,33.54101966,36.23534186,19.41648784,31.01612484,34.0147027,39.84971769,39.39543121,31.38470965,37.01351105,39.35733731,40.31128874,27.16615541,18.43908891,35.84689666,29.83286778,26.07680962,41.43669871,30.88689042,19.02629759,30.41381265,35.22782991,17.4642492,31.78049716,19.23538406,36.05551275,21.58703314,26.68332813,35.73513677,15,38.27531842,29.73213749,26.92582404,42.72001873,28.42534081,34.71310992,35.12833614,35.44009029,34.92849839,31.01612484,33.24154028,47.67598976,38.27531842,28.3019434,33.13608305,32.64965543,34.05877273,43.01162634,29.27456234,41.23105626,41.77319715,26,31.57530681,33.54101966,36.01388621,23.76972865,30.01666204,27.20294102,47.16990566,44.10215414,28.8444102,31.40063694,41.0487515,25.96150997,31.38470965,40.01249805,38.32753579,25.63201124,33.95585369,35.77708764,39.2173431,27.29468813,27.01851217,33.52610923,29.42787794,25,31.57530681,22.36067977,32.984845,24.18677324,28.7923601,36.40054945,38,29.83286778,27.29468813,45.54119015
11.40175425,27.85677655,36.61966685,29.12043956,0,7.071067812,10.29563014,5.656854249,7.615773106,13.45362405,11.40175425,9.219544457,9.486832981,8.544003745,10.81665383,8.544003745,18.86796226,11.40175425,9.219544457,5,7.280109889,9.848857802,12.36931688,7.615773106,6.708203932,10.77032961,11.3137085,4.123105626,11.40175425,12.20655562,12.04159458,5.099019514,17.08800749,7.810249676,12.08304597,6.32455532,12.52996409,7.071067812,11.40175425,3.605551275,8.062257748,12.04159458,3.16227766,10.29563014,10,7.615773106,2.828427125,6.708203932,16.03121954,13.60147051,16.1245155,2.236067977,17,17.20465053,15.13274595,41.10960958,31.6227766,44.40720662,35.4682957,44.10215414,43.829214,31.76476035,20.61552813,39.8246155,24.69817807,39.69886648,45.45327271,38.27531842,32.31098884,48.83646179,24.08318916,41.0487515,33.30165161,40.31128874,23.60084744,36.40054945,26.90724809,50.44799302,43.829214,20,40.22437072,44.59820624,38.91015292,22.47220505,41.86884283,37.80211634,24.8394847,32.01562119,26.83281573,32.64965543,37.21558813,34.66987165,30,31.144823,32.75667871,31.82766093,27.78488798,31.2409987,34.88552709,26.17250466,32.44996148,41.03656906,40.81666326,21.9317122,37.33630941
17.20465053,30.23243292,42.05948169,36.138622,7.071067812,0,14.4222051,12.08304597,7.211102551,9.219544457,17.08800749,15.26433752,2.828427125,9.848857802,10.04987562,15.5241747,24.69817807,8,2.236067977,5,7.810249676,8.544003745,19.10497317,8.94427191,6.403124237,4.242640687,7.071067812,6.708203932,8.246211251,9,7.280109889,10,23.53720459,5.385164807,15.62049935,11.40175425,6.403124237,10,17.88854382,6.403124237,5,19.10497317,4.472135955,17.08800749,7.071067812,14.56021978,9.486832981,2.236067977,23,12.36931688,19.84943324,9.219544457,14.03566885,21.40093456,16.64331698,46.04345773,35.35533906,49.73932046,40.49691346,49.64876635,46.61544808,34.82814953,25,44.94441011,28.28427125,44.65422712,49.51767361,43.829214,34.66987165,53.60037313,29.15475947,46.5295605,37.64306045,45,29.06888371,41.67733197,31.90611227,54.45181356,47.42362281,24.20743687,45.65084884,48.91829923,44.94441011,26.17250466,46.01086828,41.72529209,30.01666204,36.12478374,29.83286778,35.60898763,42.95346319,40.24922359,33.9705755,36.05551275,38.48376281,36.40054945,33.61547263,35.4682957,40.85339643,30.8058436,36.06937759,45.45327271,46.5188134,26.62705391,39.44616585
18.11077028,17.72004515,27.73084925,28.60069929,10.29563014,14.4222051,0,13.03840481,8.246211251,14.03566885,4.472135955,16.03121954,15.23154621,18.78829423,21.09502311,12.36931688,11.04536102,12,15.65247584,9.433981132,7.280109889,9,9.219544457,17.88854382,8.544003745,15.8113883,13.03840481,7.810249676,21.26029163,12.04159458,14.03566885,14.56021978,11.40175425,10.44030651,2,15.29705854,16.2788206,4.472135955,16.4924225,13.89244399,17.69180601,12.20655562,12.80624847,14.56021978,19.84943324,12.16552506,11.40175425,12.52996409,13.60147051,9.848857802,5.830951895,10.44030651,14.31782106,7.071067812,6.708203932,31.6227766,21.40093456,35.35533906,26.07680962,35.34119409,33.54101966,21.47091055,10.63014581,30.52867504,14.4222051,30.23243292,35.38361203,29.54657341,22.13594362,39.20459157,14.76482306,32.20248438,23.34523506,30.61045573,14.86606875,27.29468813,17.49285568,40.36087214,33.60059523,9.899494937,31.30495168,34.6554469,31.04834939,12.20655562,31.82766093,27.65863337,15.65247584,21.9317122,16.55294536,22.36067977,28.7923601,26,19.84943324,21.63330765,24.35159132,22.02271555,19.6468827,21.21320344,26.92582404,16.40121947,22.20360331,31.144823,32.31098884,12.20655562,27.20294102
5.830951895,30.59411708,36.06937759,24.33105012,5.656854249,12.08304597,13.03840481,0,13.03840481,19.10497317,12.08304597,3.605551275,14.76482306,8.062257748,11.18033989,4.123105626,18.43908891,17.02938637,14.31782106,10.63014581,12.52996409,15.26433752,10.63014581,7.615773106,12.20655562,16.1245155,16.97056275,9.433981132,13.34166406,17.80449381,17.69180601,3.16227766,15.62049935,13.45362405,15.03329638,2.828427125,18.02775638,11.40175425,5.830951895,6.08276253,11,8.544003745,7.615773106,5.099019514,12.16552506,3.16227766,2.828427125,12.20655562,13,18.78829423,18.43908891,3.605551275,22.47220505,18.97366596,19.10497317,41.10960958,33.10589071,43.8634244,35.4682957,43.27817002,45.88027899,33.83784863,21.9317122,39.62322551,26.57066051,39.69886648,46.32493929,37.53664876,34.92849839,48.91829923,24.41311123,40.36087214,34.13209633,40.60788101,23.43074903,36.06937759,27.20294102,51.31276644,45.17742799,21.54065923,39.62322551,45.22167622,37.44329045,24.35159132,42.72001873,38.94868419,25,33.12099032,29.12043956,34.78505426,36.23534186,33.9705755,31.30495168,31.40063694,31.89043744,32.44996148,26.90724809,32.24903099,33.60059523,26.92582404,34.0147027,41.61730409,39.8246155,22.82542442,40.02499219
18.86796226,23.02172887,35.84689666,34.43835072,7.615773106,7.211102551,8.246211251,13.03840481,0,6.708203932,12,16.64331698,7.211102551,15,16.2788206,14.86606875,19.23538406,4.472135955,7.810249676,3,1,2.236067977,15.5241747,14,1,7.615773106,5.099019514,3.605551275,15.23154621,5,6.08276253,12.64911064,19.02629759,2.236067977,8.94427191,13.92838828,8.062257748,4,18.43908891,10.04987562,11.70469991,17,8,16.97056275,13.92838828,14.14213562,10.29563014,5,19.92485885,6.08276253,13.03840481,9.433981132,9.433981132,14.76482306,9.433981132,39.44616585,28.31960452,43.38202393,34,43.46262762,39.40812099,27.65863337,18.35755975,38.47076812,21.26029163,38.07886553,42.52058325,37.69615365,27.45906044,46.87216658,22.84731932,40.31128874,30.8058436,38.27531842,23.08679276,35.34119409,25.49509757,47.42362281,40.31128874,17.49285568,39.39543121,42.01190308,39.29376541,19.20937271,39.05124838,34.71310992,23.76972865,29.20616373,22.6715681,28.42534081,37,34.17601498,27.01851217,29.52964612,32.57299495,29.68164416,27.89265136,28.60069929,35.17101079,24.18677324,29,38.60051813,40.49691346,20.1246118,32.24903099
24.8394847,24.8394847,40.52159918,41.14608122,13.45362405,9.219544457,14.03566885,19.10497317,6.708203932,0,18.24828759,22.6715681,7,18.97366596,19.23538406,21.40093456,25,2.236067977,8,8.485281374,7.615773106,5.099019514,22.13594362,18.02775638,7.211102551,6.08276253,2.236067977,10,17,2,2,18.02775638,25.3179778,5.656854249,14.03566885,19.41648784,4.472135955,10.44030651,24.75883681,14.76482306,14.14213562,23.70653918,12.52996409,23.43074903,16.03121954,20.61552813,16.2788206,7.615773106,26.57066051,5.830951895,17.4642492,15.55634919,5.099019514,19.41648784,12.08304597,43.46262762,31.38470965,47.75981575,38.27531842,48.08326112,41.01219331,30,22.8035085,42.72001873,24.59674775,42.15447782,45.48626166,42.44997055,29,50.53711507,27.65863337,44.92215489,34.43835072,42.04759208,28.28427125,39.84971769,30.08321791,50.21951812,42.80186912,21.84032967,43.96589587,45.27692569,44.55333882,22.84731932,42.19004622,37.73592453,28.63564213,32.64965543,25.23885893,30.61045573,41.97618372,39.05124838,30.41381265,33.83784863,37.65634077,33.61547263,33.24154028,32.20248438,40.44749683,28.46049894,31.90611227,42.05948169,45.35416188,24.73863375,33.30165161
