0,26.2488095,46.22769733,52.40229003,39.3192065,36.76955262,36.24913792,43,23.02172887,19.10497317,37.21558813,23.2594067,22.36067977,30.47950131,43.9089968,40.22437072,24.0208243,45.12205669,39.62322551,39.56008089,42.19004622,38.89730068,24.18677324,32.75667871,43.56604182,31.32091953,43.8634244,36.23534186,41.88078318,22.02271555,37,42.01190308,42.54409477,31.01612484,32.55764119,21.02379604,41.10960958,25.45584412,49.24428901,29.83286778,35.80502758,25.3179778,46.61544808,26.07680962,42.05948169,33.01514804,43.56604182,21.47091055,28.0713377,34.66987165,39.44616585,28.31960452,40.31128874,37.01351105,45.61797891,38.01315562,21.09502311,38.60051813,17.02938637,37.36308338,41.10960958,38.27531842,32.01562119,49.76946855,26.41968963,32.14031736,27.73084925,47.85394446,47.01063709,26.01922366,36.12478374,44.28317965,23.34523506,28.63564213,36.05551275,39.81205847,37,42.3792402,44.38468204,27.07397274,33.01514804,27.16615541,37.64306045,47.16990566,35,50.28916384,46.09772229,43.18564576,47.04253395,51.26402247,42.72001873,27.29468813,38.83297568,36.76955262,44,47.01063709,43.18564576,27.51363298,41.30375286,43.10452412,49.39635614,37.44329045,47.5394573,37.65634077,43.18564576,31.40063694,31.01612484,34.88552709,30.01666204,39.29376541
26.2488095,0,23.70653918,30.41381265,14.31782106,28.23118843,26.92582404,19.6977156,7.810249676,11.66190379,24.73863375,19.84943324,19.20937271,12.16552506,30.14962686,25.07987241,28.8444102,39,35.84689666,31.01612484,28.16025568,31.78049716,27.20294102,21.54065923,29.06888371,27.20294102,32.75667871,25.29822128,27.07397274,27.78488798,38.28837944,42.80186912,32.01562119,33.24154028,16.2788206,29.06888371,33.24154028,12.20655562,35.0142828,27.65863337,21.37755833,27.01851217,35.6931366,29.20616373,29.42787794,34.6554469,29.06888371,18.60107524,30.47950131,21.84032967,26.47640459,14.31782106,37.73592453,37.64306045,33.37663854,23.19482701,26.41968963,23.08679276,27.51363298,31.76476035,19.41648784,14.76482306,12,23.70653918,5.385164807,13.03840481,4,22.20360331,21.09502311,7.071067812,12.08304597,18.60107524,4.472135955,4.123105626,9.848857802,14.2126704,14.4222051,16.15549442,18.35755975,6.32455532,11.18033989,5.385164807,11.40175425,21.02379604,13.34166406,24.04163056,20.24845673,21.63330765,22.8035085,25.07987241,16.4924225,12.16552506,13,10.81665383,20.61552813,23.76972865,18.43908891,1.414213562,20.61552813,21.09502311,23.2594067,14.31782106,21.37755833,12.04159458,21.63330765,11,9.219544457,10,10.29563014,13.15294644
46.22769733,23.70653918,0,6.708203932,24.18677324,22.56102835,21.37755833,29.83286778,23.34523506,35.35533906,17.2626765,27.20294102,27.51363298,15.8113883,16.64331698,13.60147051,35.35533906,30.01666204,30.6757233,23.40939982,15.65247584,25.29822128,33.37663854,19.02629759,15.26433752,27.01851217,21.09502311,19.23538406,14.31782106,35.6931366,36.87817783,39.2173431,21.47091055,35.05709629,14.86606875,37.85498646,25.07987241,21.09502311,18.43908891,29,15,32.24903099,22.8035085,34.13209633,17.88854382,35.22782991,15.26433752,27.85677655,34.0147027,17,16.76305461,18.78829423,32.89376841,35.90264614,20,14.14213562,34.92849839,13.15294644,38.89730068,26.92582404,32.38826948,8.94427191,14.2126704,14.14213562,20.61552813,32.24903099,20.24845673,10.63014581,12.20655562,29.73213749,26,10.77032961,28.17800561,19.72308292,17.11724277,12,29.01723626,15.5241747,13,28.46049894,13.45362405,27.51363298,18,14.4222051,11.3137085,18.43908891,11.66190379,33.73425559,29.15475947,16.2788206,17.72004515,34.20526275,21.09502311,15.13274595,30.08321791,31.95309062,25.96150997,22.36067977,34.36568055,32.75667871,14.86606875,9.433981132,19.72308292,22.02271555,33.73425559,14.86606875,28.44292531,13.92838828,30.59411708,19.10497317
52.40229003,30.41381265,6.708203932,0,30,25.01999201,24.08318916,35.22782991,29.73213749,42.05948169,20.22374842,32.20248438,32.64965543,21.9317122,17.2626765,16.1245155,39.56008089,30.3644529,32.24903099,25.07987241,17.02938637,27.07397274,37.64306045,23.08679276,16.1245155,30.41381265,21.58703314,22.20360331,16,40.16217126,39.05124838,40.60788101,22.36067977,38.20994635,20.24845673,42.3792402,26.30589288,27.01851217,17,32.55764119,18.97366596,36.40054945,22.47220505,38.07886553,19.10497317,38.05259518,16.1245155,33.12099032,37.65634077,20.88061302,19.02629759,24.41311123,34.36568055,38.05259518,19.92485885,17.4642492,39.56008089,16.4924225,43.8634244,29.01723626,38.05259518,15.65247584,20.51828453,17.4642492,27.20294102,38.63935817,26.92582404,14.56021978,16.4924225,36.40054945,32.14031736,16.03121954,34.88552709,26.41968963,23.53720459,18.24828759,35.05709629,21.02379604,18.11077028,35.11409973,20,34.17601498,24.18677324,18.68154169,17.80449381,21.9317122,16.2788206,39.20459157,33.95585369,19.23538406,23.08679276,40.80441153,27.01851217,21.58703314,35.35533906,36.87817783,31.25699922,29.06888371,40.04996879,38.20994635,18.38477631,16.1245155,24.04163056,28.0713377,39.20459157,21.26029163,34.92849839,20.61552813,37.10795063,25.01999201
39.3192065,14.31782106,24.18677324,30,0,38.28837944,36.87817783,6.403124237,21.54065923,21.1896201,33.60059523,33.12099032,32.64965543,21.9317122,37.12142239,32.24903099,42.48529157,48.60041152,46.69047012,40.60788101,35.35533906,41.86884283,40.70626487,31.82766093,35.77708764,39.05124838,40.81666326,34.82814953,34,41.62931659,50.44799302,54.4885309,40.49691346,46.04345773,25.49509757,43.08131846,42.80186912,24.69817807,40.85339643,40,30,40.31128874,43.41658669,42.54409477,37.21558813,47.20169488,35.77708764,32.20248438,43.56604182,31.2409987,34.66987165,25.61249695,48.7954916,49.67896939,40.70626487,31.06444913,40.31128874,30.52867504,41.76122604,42.44997055,8.246211251,17.4642492,20.51828453,15.65247584,17.88854382,10.63014581,15.65247584,16.4924225,14.56021978,13.60147051,3.605551275,14.03566885,16.03121954,14.76482306,8.602325267,12.36931688,5.385164807,9.055385138,12.16552506,12.36931688,18.43908891,12.16552506,6.708203932,13,19.41648784,13.45362405,14.31782106,9.848857802,8.544003745,15.8113883,7.280109889,15,3.16227766,10.29563014,7.071067812,10,4.123105626,13.60147051,10.19803903,8.94427191,14.76482306,17.88854382,9.899494937,2.828427125,9.848857802,19.79898987,8.94427191,13.60147051,10.81665383,5.099019514
36.76955262,28.23118843,22.56102835,25.01999201,38.28837944,0,1.414213562,44.68780594,21.58703314,36.34556369,5.385164807,13.60147051,14.56021978,16.64331698,8.94427191,9.055385138,16.40121947,10.77032961,8.602325267,3,8.246211251,3.605551275,14.86606875,6.708203932,9.486832981,6.403124237,7.211102551,3.605551275,9.055385138,17.69180601,14.31782106,17,5.830951895,13.34166406,12.80624847,19.84943324,5.099019514,16.4924225,13.45362405,8.602325267,8.602325267,13.45362405,9.848857802,14.4222051,6.708203932,13.03840481,9.486832981,15.5241747,13.41640786,7.071067812,6,13.92838828,10.81665383,13.34166406,9.219544457,8.544003745,17.69180601,9.486832981,22.6715681,4.472135955,45.80392996,22.20360331,17.80449381,35.34119409,22.84731932,41.14608122,24.59674775,31.78049716,32.64965543,35.11409973,38.01315562,30.01666204,31.32091953,25.05992817,29.73213749,27.80287755,41.0487515,32.80243893,31.90611227,34.53983208,19.84943324,33.61547263,31.82766093,34.4818793,19.10497317,38.94868419,31.76476035,47.80167361,45.96737974,37.57658846,34.82814953,40.16217126,35.38361203,28.28427125,45.3431362,48.10405388,41.72529209,27.73084925,47.4341649,47.01063709,35.77708764,21.40093456,38.83297568,35.4682957,47.80167361,18.60107524,37.12142239,24.75883681,38.48376281,33.9411255
36.24913792,26.92582404,21.37755833,24.08318916,36.87817783,1.414213562,0,43.27817002,20.39607805,35.22782991,4.123105626,13,13.92838828,15.26433752,8.602325267,8,16.64331698,12.08304597,10,4.123105626,7.615773106,5,15,5.385164807,8.94427191,6.708203932,7.615773106,2.236067977,8.246211251,17.80449381,15.5241747,18.35755975,6.32455532,14.14213562,11.40175425,20,6.32455532,15.29705854,13.45362405,8.94427191,7.211102551,13.60147051,10.44030651,14.76482306,6.403124237,14,8.94427191,14.86606875,13.92838828,5.656854249,5.099019514,12.64911064,12.20655562,14.56021978,9.433981132,7.280109889,17.69180601,8.246211251,22.627417,5.830951895,44.40720662,20.80865205,16.40121947,34.0147027,21.54065923,39.81205847,23.2594067,30.46309242,31.30495168,33.83784863,36.61966685,28.65309756,30.08321791,23.70653918,28.31960452,26.40075756,39.66106403,31.40063694,30.52867504,33.24154028,18.43908891,32.31098884,30.41381265,33.12099032,17.69180601,37.58989226,30.41381265,46.40043103,44.55333882,36.24913792,33.42154993,38.89730068,33.9705755,26.87005769,43.93176527,46.69047012,40.31128874,26.40075756,46.04345773,45.607017,34.43835072,20,37.44329045,34.05877273,46.40043103,17.20465053,35.77708764,23.34523506,37.16180835,32.52691193
43,19.6977156,29.83286778,35.22782991,6.403124237,44.68780594,43.27817002,0,27.29468813,24.08318916,40,39.11521443,38.58756276,28.28427125,43.41658669,38.58756276,48.37354649,55,53.07541804,47.01063709,41.67733197,48.27007354,46.64761516,38.20994635,42.05948169,45.3431362,47.16990566,41.23105626,40.31128874,47.41307836,56.72741841,60.8276253,46.87216658,52.20153254,31.89043744,48.75448697,49.2036584,30.8058436,47.01063709,46.22769733,36.40054945,46.32493929,49.73932046,48.54894438,43.56604182,53.41348144,42.05948169,38.07886553,49.64876635,37.64306045,41.0487515,31.89043744,55.1724569,55.97320788,47.01063709,37.44329045,46.06517123,36.89173349,47.16990566,48.83646179,3.605551275,23.70653918,26.90724809,19.23538406,23.85372088,11.40175425,21.63330765,21,19,17.02938637,7.615773106,19.23538406,20.39607805,20.80865205,15,18.38477631,6,14.31782106,17.11724277,16.1245155,24.8394847,16.2788206,13.03840481,17.02938637,25.8069758,15.8113883,19.02629759,4,4.472135955,18.68154169,12.16552506,16.4924225,9.433981132,16.64331698,1,4.123105626,4,19.23538406,5.385164807,3,18.24828759,24.18677324,12.36931688,9.219544457,4,26.17250466,12.04159458,20,13.03840481,11.18033989
23.02172887,7.810249676,23.34523506,29.73213749,21.54065923,21.58703314,20.39607805,27.29468813,0,15,19,12.04159458,11.40175425,8.062257748,25.17935662,20.39607805,21.09502311,32.28002478,28.63564213,24.51530134,23.19482701,25,19.41648784,15.13274595,24.33105012,19.72308292,27.01851217,19.10497317,22.36067977,20.1246118,30.61045573,35.22782991,26.07680962,25.45584412,11.40175425,21.54065923,26.68332813,5.099019514,30.41381265,20,16.1245155,19.20937271,30.01666204,21.40093456,24.0208243,26.90724809,24.33105012,10.81665383,22.6715681,16,21.02379604,8,30.41381265,30,28.01785145,18.24828759,18.78829423,18.43908891,20.39607805,24.69817807,27.20294102,15.26433752,9.219544457,27.65863337,4,20.61552813,6.08276253,25.29822128,24.73863375,13.89244399,19.72308292,21.84032967,9.848857802,7.071067812,15.03329638,17.4642492,22.20360331,21.02379604,22.36067977,13.60147051,10,12.80624847,17.11724277,25.3179778,12.04159458,29.06888371,23.76972865,29.41088234,30.08321791,29.42787794,22.02271555,18.78829423,19.6468827,15.03329638,28.17800561,31.30495168,25.63201124,8.062257748,28.42534081,28.8444102,27.45906044,14.4222051,27.01851217,18.97366596,29.41088234,8.485281374,16.97056275,12.36931688,17.80449381,19.23538406
19.10497317,11.66190379,35.35533906,42.05948169,21.1896201,36.34556369,35.22782991,24.08318916,15,0,34,24.69817807,23.76972865,22.36067977,40.11234224,35.22782991,31.6227766,46.87216658,42.72001873,39.3192065,38.11823711,39.62322551,30.52867504,30.06659276,39.20459157,33.52610923,42.01190308,34.05877273,37.21558813,30,43.38202393,48.33218389,41.0487515,37.58989226,26.17250466,30.47950131,41.43669871,20.02498439,45.27692569,33.24154028,31.06444913,30.88689042,45.01110974,32.75667871,39.01281841,39.35733731,39.20459157,22.84731932,34.4818793,31,36.01388621,23,44.27188724,42.95346319,43.01162634,33.13608305,28.60069929,33.24154028,27.58622845,39.05124838,22.02271555,26.41968963,22.8035085,34.20526275,15.5241747,13.03840481,15.23154621,33.24154028,31.89043744,7.615773106,17.72004515,29.69848481,7.211102551,15.65247584,20.51828453,25.49509757,18.11077028,26.40075756,29.06888371,8.94427191,22.47220505,9.433981132,21.40093456,31.40063694,24.69817807,33.61547263,31.144823,24.08318916,28.28427125,35.22782991,26.07680962,8.246211251,21.47091055,21.9317122,25.07987241,28.01785145,24.73863375,13.03840481,22.20360331,24.0208243,33.60059523,25.94224354,30.41381265,20.1246118,24.08318916,21.84032967,12.36931688,21.63330765,11.04536102,22.47220505
