i,j,l,t,f
1,1,0.0,0.0,0.0
1,2,263.1387466717891,4.385645777863151,89.27399907085157
1,3,236.86494041964082,3.9477490069940138,80.36019300994627
1,4,692.5583007949583,11.542638346582638,234.96140300005516
1,5,356.3495474951526,5.93915912491921,120.89724365701426
1,6,203.0221662774782,3.3837027712913033,68.87849437933417
1,7,278.4097699435133,4.640162832391889,94.4549362555654
1,8,158.97798589741913,2.6496330982903187,53.935806660181335
1,9,807.3815702627847,13.456359504379746,273.9170208307068
1,10,575.6127170242158,9.593545283736931,195.28575633479443
1,11,431.06959994877855,7.184493332479643,146.24720818215172
1,12,469.51570793744486,7.825261798957414,159.29066093196303
1,13,781.7582746603965,13.029304577673276,265.22391083937237
1,14,738.7184849453816,12.311974749089694,250.62197860542278
1,15,607.1457815055624,10.11909635842604,205.98384927935064
1,16,258.7856255668,4.313093759446667,87.79713359817825
1,17,375.71265616159377,6.26187760269323,127.46648580383031
1,18,591.2444502910788,9.854074171517981,200.58907011428252
1,19,727.3657951814891,12.12276325302482,246.7703982955966
1,20,290.03792855418067,4.833965475903011,98.3999737467534
1,21,332.4169069105842,5.54028178184307,112.77771523205485
1,22,705.9320080574332,11.765533467623888,239.49864559478866
1,23,622.0032154257725,10.366720257096208,211.02446970779124
1,24,602.8805851907988,10.04800975317998,204.53681368821384
1,25,475.9432739308331,7.932387898847218,161.47131478009166
1,26,325.77906623968335,5.429651103994723,110.52572235992344
1,27,641.4312122121904,10.690520203536506,217.6157261798854
1,28,483.6382945962819,8.060638243271365,164.08197275587926
1,29,724.1747026788495,12.069578377980825,245.6877694820187
1,30,831.8954261203749,13.864923768672915,282.23373576810496
1,31,738.7726307870372,12.312877179783953,250.64034844216778
1,32,422.9952718411874,7.0499211973531235,143.50786413232265
1,33,778.337972862689,12.972299547711483,264.06351913205975
1,34,549.3860209360992,9.15643368226832,186.38793314525708
1,35,1000.8096722154518,16.680161203590863,339.54057651153306
1,36,580.4067539234877,9.673445898724795,196.91220949345845
1,37,354.8436275319031,5.914060458865052,120.3863363919295
1,38,176.11927776367924,2.9353212960613204,59.75126216985736
1,39,163.8932579455299,2.7315542990921653,55.60339076858839
1,40,622.294142668883,10.371569044481383,211.12317139562563
1,41,382.65519727294964,6.377586621215827,129.82185313974603
1,42,349.51537877466853,5.825256312911142,118.57864337591035
1,43,444.8752634166121,7.414587723610201,150.930998780034
1,44,856.4414749415164,14.274024582358606,290.5613726796879
1,45,782.1713367287247,13.036188945478745,265.3640487064502
1,46,592.5470445458318,9.875784075763864,201.03099590346915
1,47,442.8114722994426,7.38019120499071,150.23082486567534
1,48,213.03755537463343,3.550625922910557,72.27637419848857
1,49,739.7567167657215,12.329278612762026,250.9742152400373
1,50,875.4341779939826,14.590569633233043,297.00494883905026
1,51,532.8433165575036,8.88072194262506,180.775557947749
1,52,1019.4081616310515,16.990136027184192,345.85040943354835
1,53,755.4733615422849,12.591222692371415,256.3063365977858
1,54,463.03887525779083,7.717314587629847,157.09329257804785
1,55,452.3858972160825,7.5397649536013756,153.47910058304117
1,56,346.30189141845585,5.771698190307598,117.48841675257485
1,57,816.1158006067521,13.601930010112536,276.88024719502675
1,58,641.140390242262,10.685673170704368,217.51706020765005
1,59,275.85503439306666,4.597583906551111,93.58820164486468
1,60,724.1056552741458,12.068427587902429,245.6643440533377
1,61,507.74501474657535,8.462416912442922,172.260560438304
1,62,691.1475963931293,11.519126606552156,234.48279912642948
1,63,662.012084481847,11.033534741364116,224.59811397004364
1,64,692.4579409610377,11.540965682683963,234.9273543324473
1,65,698.7882368786699,11.646470614644498,237.075007762498
1,66,374.54639232009697,6.242439872001616,127.07081227258855
1,67,539.8008892174965,8.996681486958275,183.1360249752762
1,68,673.6772224144141,11.227953706906902,228.5556972835048
1,69,836.3982305098451,13.939970508497419,283.76138367236126
1,70,659.4694837519019,10.991158062531698,223.73549628992757
1,71,712.7762622310033,11.879604370516722,241.8206675260327
1,72,512.5436566771654,8.542394277952756,173.88857592698145
1,73,732.5496570199183,12.209160950331972,248.529105756207
1,74,474.5366160793074,7.90894360132179,160.9940837629251
1,75,804.4134509069326,13.406890848448876,272.91003919851477
1,76,437.9235093027092,7.298725155045153,148.57250578668007
1,77,735.1006733774633,12.251677889624387,249.39457857164626
1,78,500.000999999,8.333349999983334,169.63328044201367
1,79,134.9518432626987,2.249197387711645,45.78455617967529
1,80,173.3666634621547,2.8894443910359113,58.81739405007331
1,81,176.13914953808538,2.935652492301423,59.75800398493518
1,82,378.7043701886737,6.311739503144562,128.48147230297525
1,83,570.6706580857299,9.511177634762165,193.60908434838873
1,84,238.53720883753127,3.975620147292188,80.92753663027284
1,85,774.8264321769102,12.91377386961517,262.8721731828808
1,86,150.44268011438774,2.507378001906462,51.04006861254903
1,87,595.6173268131141,9.926955446885236,202.07263792595128
1,88,553.4835137562816,9.22472522927136,187.7780726623311
1,89,715.3083251298002,11.921805418830003,242.67971007956615
1,90,820.5083789943891,13.675139649906486,278.3704991775129
1,91,122.67436570041843,2.0445727616736407,41.61922692143984
1,92,716.4670264569054,11.94111710761509,243.07281790769005
1,93,518.9547186412317,8.649245310687196,176.0636305210398
1,94,863.3944637302234,14.389907728837056,292.9202845560787
1,95,816.532301871763,13.608871697862718,277.0215518642018
1,96,139.21566003866087,2.320261000644348,47.23112374036337
1,97,488.95398556510406,8.149233092751734,165.88540534273227
1,98,221.27358631341428,3.6878931052235715,75.07057850202018
1,99,168.07438829280326,2.8012398048800544,57.021905645088744
1,100,888.8470059577182,14.814116765961971,301.5554637530152
1,101,833.7349698795175,13.895582831325292,282.8578302046773
1,102,255.44079548889601,4.257346591481601,86.6623468704775
1,103,444.44347222115886,7.407391203685981,150.78450675911634
1,104,335.00597009605667,5.5834328349342774,113.65609603814167
1,105,737.5540658148391,12.292567763580651,250.2269309216706
1,106,853.3803372471151,14.223005620785251,289.522833098793
1,107,258.54400012377005,4.309066668729501,87.71515832904977
1,108,166.73631877908304,2.7789386463180508,56.56794431086688
1,109,595.7986236976383,9.929977061627305,202.13414577344722
1,110,911.4521380741833,15.190868967903054,309.2246138462125
1,111,675.4628043053148,11.257713405088579,229.16148429923462
1,112,442.9221150495875,7.382035250826458,150.2683621759292
1,113,239.0083680543424,3.983472800905707,81.087384877693
1,114,646.0812642384857,10.768021070641428,219.19333018357355
1,115,930.7341188545738,15.512235314242897,315.76633206918416
1,116,822.9763058557639,13.716271764262732,279.20778256171974
1,117,432.94456920026147,7.215742820004357,146.88332127964068
1,118,823.9836163419756,13.73306027236626,279.54952864262765
1,119,342.65434478494507,5.710905746415751,116.2509286255333
1,120,191.19100397246729,3.1865167328744546,64.86458466066378
1,121,520.0,8.666666666666666,176.41825882352938
1,122,260.24795868555816,4.337465978092636,88.29325333400766
1,123,886.3842281990356,14.773070469983928,300.71992728367655
1,124,996.0808200141191,16.601347000235318,337.93623829693126
1,125,874.4666946202125,14.574444910336874,296.6767147385863
1,126,546.5757038142109,9.10959506357018,185.43448842720807
1,127,421.01781434993933,7.016963572498989,142.83698027173895
1,128,652.1058196335929,10.868430327226548,221.2372562854788
1,129,774.6773521925112,12.91128920320852,262.82159543043247
1,130,524.589363216602,8.743156053610033,177.975273184648
1,131,660.0030302960737,11.000050504934562,223.9165104290124
1,132,777.976863409189,12.966281056819817,263.9410070146921
1,133,246.13004692641653,4.102167448773609,83.50352754406151
1,134,628.6851358191952,10.478085596986586,213.2914173258779
1,135,679.6741866512219,11.327903110853699,230.5902626467444
1,136,717.6022575215326,11.960037625358876,243.45796307650522
1,137,617.8106506042122,10.29684417673687,209.60207550428268
1,138,530.0943312279429,8.834905520465716,179.8429210143403
1,139,696.287297026163,11.604788283769382,236.2265241967256
1,140,370.1580743412198,6.16930123902033,125.58200570143951
1,141,765.5435977134157,12.759059961890262,259.72282415788703
1,142,698.831167021048,11.647186117017467,237.08957249513145
1,143,317.7247236209357,5.295412060348928,107.79315870460111
1,144,703.600028425241,11.726667140420684,238.70748446724386
1,145,469.7584485669204,7.82930747611534,159.37301454580498
1,146,769.6609643213043,12.827682738688404,261.1197061730828
1,147,788.0025380669786,13.133375634449642,267.34237637365055
1,148,742.3779360945475,12.372965601575793,251.86350552847202
1,149,746.132695973042,12.435544932884033,253.13736745167287
1,150,655.1244156646889,10.918740261078147,222.26136293143563
1,151,669.63049512399,11.160508252066501,227.18278077867734
1,152,474.5734927279441,7.909558212132401,161.00659475166304
1,153,551.7544743814951,9.195907906358253,187.1914685932212
1,154,840.0476176979494,14.000793628299157,284.999496236781
1,155,720.5948931265056,12.00991488544176,244.47326223558724
1,156,411.7341375208036,6.8622356253467265,139.68734546082263
1,157,796.4050476987197,13.273417461645328,270.19306121784234
