i,j,l,t,f
1,1,0.0,0.0,0.0
1,2,576.6463855803282,9.61077309300547,195.63644480954437
1,3,188.06188442607842,3.1343647404346404,63.802981156770336
1,4,410.0365506453425,6.833942510755708,139.11141215164855
1,5,139.09745265445756,2.3182908775742925,47.191020007861
1,6,656.5403523196773,10.942339205327954,222.74174193004615
1,7,76.22604358916519,1.2704340598194197,25.860895936551877
1,8,110.22844368371638,1.8371407280619396,37.39675020674752
1,9,630.8475593698275,10.514125989497126,214.02505385980396
1,10,168.20406624809402,2.8034011041349003,57.06590095101218
1,11,752.1425057863026,12.535708429771711,255.1762908807421
1,12,559.9619630369284,9.332699383948807,189.97598947380854
1,13,543.3377696320798,9.055629493867997,184.33596782990662
1,14,396.4476608685574,6.607461014475957,134.50116547133072
1,15,329.85943498616723,5.497657249769454,111.91005226302465
1,16,302.8797154027681,5.0479952567128015,102.75675389292782
1,17,777.3182076144622,12.955303460241035,263.71754757532716
1,18,339.5981000548589,5.659968334247648,115.21404906049409
1,19,595.9859901802097,9.933099836336828,202.19771282848015
1,20,462.6491581352516,7.710819302254193,156.96107485460152
1,21,329.6024597715579,5.493374329525965,111.82286934009738
1,22,301.63720747455926,5.027286791242655,102.33521334433352
1,23,475.0714645143666,7.91785774190611,161.17553958917054
1,24,588.3357629061643,9.80559604843607,199.60225172215058
1,25,444.4395138868018,7.407325231446697,150.78316383131806
1,26,285.12859608646585,4.752143268107764,96.73440473533019
1,27,589.2891792598863,9.821486320998105,199.92571336264584
1,28,644.590060520298,10.7431676753383,218.68741563835465
1,29,533.8918652074082,8.898197753456802,181.13129473064885
1,30,89.03192931871659,1.4838654886452765,30.205496057899072
1,31,571.1339620474691,9.518899367457818,193.7662675757658
1,32,463.0537936224168,7.717563227040279,157.09835387018592
1,33,270.257732878656,4.5042955479776,91.6892282077827
1,34,40.1728308319541,0.6695471805325683,13.629270898818346
1,35,172.42916071418148,2.873819345236358,58.49933135307387
1,36,697.4479901013494,11.624133168355824,236.62030775701967
1,37,606.1230037262116,10.102050062103526,205.6368556735882
1,38,487.2132530350742,8.120220883917904,165.29483418499123
1,39,635.5955689569248,10.593259482615414,215.63589152179074
1,40,613.3850910241189,10.223084850401982,208.1006341284368
1,41,603.1173764602095,10.051956274336824,204.61714888716392
1,42,602.2763710204395,10.037939517007324,204.33182443457673
1,43,489.4751888901896,8.157919814836493,166.0622318487027
1,44,416.42620008622094,6.940436668103683,141.27920220713418
1,45,434.5750560861684,7.242917601436139,147.4364898516528
1,46,372.2021248561483,6.203368747602472,126.27548230296073
1,47,539.4867926627488,8.991446544379148,183.0294627304857
1,48,104.06961216262302,1.734493536043717,35.30726879648068
1,49,488.1030615468241,8.135051025780403,165.59671585485523
1,50,498.69550688509753,8.311591781418292,169.19037116881984
1,51,465.03712243288646,7.750618707214774,157.77122966906595
1,52,231.79791915444056,3.8632986525740094,78.641125569507
1,53,583.9212406573557,9.732020677622595,198.10455493624187
1,54,349.3512549111167,5.822520915185279,118.52296174852728
1,55,452.0073658097726,7.533456096829543,153.35067779148113
1,56,307.3894026876591,5.123156711460985,104.2867369287722
1,57,637.0263538058434,10.617105896764057,216.12130800601633
1,58,462.69295782567497,7.7115492970945825,156.9759345952198
1,59,295.37488485191176,4.922914747531863,100.21062093418223
1,60,723.0848104089214,12.051413506815356,245.31800621939186
1,61,703.2830654663875,11.721384424439792,238.59994974933522
1,62,235.81962448447615,3.9303270747412693,80.00555297686505
1,63,104.10463183492844,1.7350771972488073,35.319149776505085
1,64,445.4506945503047,7.424178242505079,151.1262229313396
1,65,404.5564960871324,6.7426082681188735,137.25221660661515
1,66,752.3132915982542,12.538554859970903,255.2342326799272
1,67,475.3631303946233,7.922718839910388,161.27449187138808
1,68,501.56276032648685,8.359379338774781,170.16313243754232
1,69,669.970573978527,11.16617623297545,227.29815793133142
1,70,545.1797818762319,9.086329697937199,184.9608997392238
1,71,435.71582748364284,7.261930458060714,147.82351466637996
1,72,456.4318526805555,7.607197544675925,154.85175523365632
1,73,86.92280484913194,1.448713414152199,29.489942083733258
1,74,575.2641339481264,9.587735565802108,195.16749398991163
1,75,310.41933646661624,5.173655607776937,105.31469008576107
1,76,59.02946212652487,0.9838243687754145,20.026682553174982
1,77,386.0265890560904,6.433776484268174,130.96565134781073
1,78,327.25527257683234,5.454254542947206,111.02654880543129
1,79,274.7108617790182,4.578514362983637,93.20002291339547
