0,44.55333882,14.03566885,23.70653918,1.414213562,43.73785546,9.055385138,24.35159132,0,44.55333882,14.03566885,23.70653918,1.414213562,43.73785546,9.055385138,24.35159132,38.63935817,27.73084925,48.16637832,3.605551275,12.04159458,49.09175083,13.60147051,9.055385138,14.14213562,17.08800749,3.605551275,3.16227766,48.50773134,33.24154028,8,19.41648784,13.92838828,31.01612484,26.40075756,24.35159132,24.73863375,49.25444142,21.09502311,44.55333882,38.07886553,16.1245155,9.219544457,12.20655562,4.472135955,33.54101966,48.09365863,6.08276253,47.04253395,19.41648784,22.56102835,11.18033989,16.15549442,46.17358552,22,10.04987562,5.385164807,23.19482701,19.41648784,20.24845673,7.071067812,4.242640687,18.35755975,20.02498439,23,15.13274595,15,18.97366596,3.16227766,38,1.414213562,11.18033989,42.10700654,14.86606875,22.09072203,49.16299421,16.03121954,2,9.899494937,1.414213562,8.544003745,32.38826948,3.16227766,31,27.65863337,46.04345773,2.828427125,18.11077028,49.36598019,3.605551275,2.828427125,11.40175425,38.47076812,5,26.17250466,3.16227766
44.55333882,0,31.04834939,23.34523506,43.41658669,1.414213562,35.90264614,21.02379604,44.55333882,0,31.04834939,23.34523506,43.41658669,1.414213562,35.90264614,21.02379604,6,19.6468827,5,41.30375286,32.55764119,6.403124237,36.22154055,35.51056181,31.32091953,28.01785145,41.30375286,47.67598976,14.56021978,12.16552506,36.67424164,28.28427125,31.06444913,14.31782106,20.39607805,21.02379604,20.02498439,13,23.53720459,0,7.280109889,28.44292531,37.01351105,34,42.10700654,11.04536102,5.656854249,38.47076812,5.830951895,27.31300057,22.09072203,33.37663854,38.83297568,3.605551275,23.08679276,34.92849839,40.02499219,21.37755833,27.31300057,27.29468813,39.05124838,41.19465985,28.0713377,25.29822128,22.13594362,30.3644529,32.06243908,26.01922366,47.67598976,9.219544457,45.70557953,34.20526275,10.19803903,34.23448554,22.56102835,12.08304597,28.63564213,44.91102315,37,43.41658669,36.22154055,12.16552506,41.43669871,14.76482306,21.40093456,5.385164807,46.87216658,26.47640459,13.92838828,41.30375286,42.29657197,33.24154028,14.31782106,49.03060269,20.59126028,46.09772229
14.03566885,31.04834939,0,13.89244399,13.15294644,30.3644529,5,12.72792206,14.03566885,31.04834939,0,13.89244399,13.15294644,30.3644529,5,12.72792206,25.29822128,17.02938637,34.36568055,11.40175425,2.828427125,35.22782991,13.41640786,5.385164807,1,7.280109889,11.40175425,17,34.525353,20.59126028,6.08276253,12.16552506,6.08276253,17.11724277,15.62049935,12.72792206,12.20655562,35.22782991,7.615773106,31.04834939,25.07987241,3.605551275,9.899494937,8.94427191,13,20.24845673,34.23448554,8.246211251,33.13608305,5.830951895,10,4.242640687,17.88854382,32.38826948,8.062257748,4,9.055385138,9.848857802,5.830951895,12.36931688,10.81665383,11.70469991,10.19803903,6,9.055385138,1.414213562,10.19803903,8.062257748,17,24.0208243,15,3.16227766,28.0713377,12.64911064,8.544003745,35.12833614,2.828427125,14.03566885,10.63014581,13.15294644,7.211102551,18.97366596,11.18033989,17.02938637,13.92838828,32.14031736,16.03121954,5,35.35533906,11.40175425,12.36931688,5,24.51530134,18.11077028,12.16552506,15.13274595
23.70653918,23.34523506,13.89244399,0,22.36067977,22.20360331,16.97056275,3.605551275,23.70653918,23.34523506,13.89244399,0,22.36067977,22.20360331,16.97056275,3.605551275,17.4642492,4.123105626,27.89265136,20.1246118,13.45362405,29.12043956,13,15.62049935,14.76482306,7.071067812,20.1246118,26.83281573,32.44996148,11.18033989,17.02938637,5,10,14.14213562,3,3.605551275,5.830951895,32.24903099,9,23.34523506,16.1245155,10.29563014,14.86606875,11.70469991,20.24845673,13,28.16025568,18.02775638,27.51363298,15.13274595,6.08276253,13.45362405,15.5241747,25.96150997,11.04536102,16.2788206,20.61552813,8.246211251,15.13274595,4,17.08800749,19.6977156,5.385164807,12.04159458,11.18033989,14.31782106,9.219544457,5.830951895,26.83281573,20.24845673,25.05992817,16.40121947,25.23885893,11,9.055385138,31.76476035,11.18033989,24.69817807,14.56021978,22.36067977,15.26433752,12.52996409,20.59126028,14.86606875,18.02775638,26.57066051,26.41968963,9.486832981,32.75667871,20.1246118,21.02379604,12.80624847,24.04163056,28.65309756,14.86606875,26.07680962
1.414213562,43.41658669,13.15294644,22.36067977,0,42.57933771,8.246211251,23.08679276,1.414213562,43.41658669,13.15294644,22.36067977,0,42.57933771,8.246211251,23.08679276,37.48332963,26.40075756,47.09564736,2.236067977,11,48.0416486,12.20655562,8,13.34166406,15.8113883,2.236067977,4.472135955,47.67598976,32.01562119,7.071067812,18.02775638,12.64911064,30,25.07987241,23.08679276,23.53720459,48.37354649,20.02498439,43.41658669,36.87817783,15.03329638,7.810249676,10.81665383,3.16227766,32.38826948,47.04253395,5,46.01086828,18.68154169,21.37755833,10.04987562,14.86606875,45.09988914,21.02379604,9.219544457,5,22.09072203,18.68154169,18.86796226,5.656854249,2.828427125,17,19.10497317,22.02271555,14.31782106,13.60147051,17.72004515,4.472135955,37.01351105,2.828427125,10.44030651,41.19465985,13.45362405,21.02379604,48.25971405,15,3.16227766,8.485281374,0,7.280109889,31.25699922,2,30.01666204,26.92582404,45.01110974,4.242640687,17.02938637,48.50773134,2.236067977,1.414213562,10.19803903,37.65634077,6.403124237,25.3179778,4.472135955
43.73785546,1.414213562,30.3644529,22.20360331,42.57933771,0,35.17101079,20,43.73785546,1.414213562,30.3644529,22.20360331,42.57933771,0,35.17101079,20,5.099019514,18.43908891,6.403124237,40.44749683,31.78049716,7.810249676,35.12833614,34.71310992,30.6757233,27.07397274,40.44749683,46.87216658,15.8113883,11.04536102,35.90264614,27.16615541,30.14962686,13.89244399,19.23538406,20,19.10497317,14.31782106,22.8035085,1.414213562,6.08276253,27.65863337,36.05551275,33.01514804,41.19465985,10.19803903,7.071067812,37.65634077,7.211102551,26.83281573,21.21320344,32.55764119,37.65634077,5,22.47220505,34.20526275,39.29376541,20.61552813,26.83281573,26.17250466,38.11823711,40.31128874,27.01851217,24.69817807,21.54065923,29.73213749,31.01612484,25.07987241,46.87216658,9.433981132,44.91102315,33.52610923,11.04536102,33.13608305,21.84032967,13.41640786,27.89265136,44.14748011,36.01388621,42.57933771,35.35533906,11.40175425,40.60788101,14.4222051,21.26029163,6.708203932,46.09772229,25.70992026,15.23154621,40.44749683,41.43669871,32.38826948,14.86606875,48.27007354,20.24845673,45.35416188
9.055385138,35.90264614,5,16.97056275,8.246211251,35.17101079,0,16.64331698,9.055385138,35.90264614,5,16.97056275,8.246211251,35.17101079,0,16.64331698,30.08321791,20.61552813,39.3192065,6.708203932,3.605551275,40.19950248,12.04159458,2,5.099019514,9.899494937,6.708203932,12,39.45883931,25.07987241,1.414213562,13.89244399,7.211102551,22.09072203,19.20937271,16.64331698,16.55294536,40.19950248,12.36931688,35.90264614,29.73213749,7.615773106,7.280109889,8.062257748,8.602325267,25,39.20459157,3.605551275,38.11823711,10.44030651,14.31782106,3.605551275,16.2788206,37.33630941,13.03840481,1,4.123105626,14.56021978,10.44030651,14.4222051,7.211102551,7.211102551,12.20655562,11,14.03566885,6.08276253,10.44030651,11.40175425,12,29.01723626,10,2.236067977,33.06055051,12.04159458,13.34166406,40.11234224,7.280109889,9.055385138,8.246211251,8.246211251,4.123105626,23.76972865,6.32455532,22.02271555,18.68154169,37.12142239,11.04536102,9.486832981,40.31128874,6.708203932,7.615773106,4.472135955,29.42787794,13.15294644,17.11724277,10.19803903
24.35159132,21.02379604,12.72792206,3.605551275,23.08679276,20,16.64331698,0,24.35159132,21.02379604,12.72792206,3.605551275,23.08679276,20,16.64331698,0,15.03329638,4.472135955,25.3179778,20.88061302,13.03840481,26.47640459,15.29705854,15.65247584,13.45362405,7.280109889,20.88061302,27.51363298,29.15475947,9.055385138,17,7.615773106,10.44030651,10.63014581,3.16227766,0,2.236067977,29.06888371,6.32455532,21.02379604,14.03566885,9.219544457,16.1245155,13.03840481,21.37755833,10.19803903,25.49509757,18.38477631,24.73863375,12.64911064,3.16227766,13.41640786,18.38477631,23.34523506,8.062257748,15.8113883,20.59126028,5,12.64911064,6.708203932,18.24828759,20.61552813,7.071067812,9.486832981,8,12.80624847,11.04536102,5.385164807,27.51363298,17,25.63201124,15.62049935,21.9544984,13.34166406,6.08276253,28.63564213,9.899494937,25.07987241,16.03121954,23.08679276,15.8113883,9.486832981,21.1896201,11.3137085,14.56021978,23.76972865,26.92582404,7.810249676,29.52964612,20.88061302,21.84032967,13,20.51828453,29.15475947,11.40175425,26.40075756
0,44.55333882,14.03566885,23.70653918,1.414213562,43.73785546,9.055385138,24.35159132,0,44.55333882,14.03566885,23.70653918,1.414213562,43.73785546,9.055385138,24.35159132,38.63935817,27.73084925,48.16637832,3.605551275,12.04159458,49.09175083,13.60147051,9.055385138,14.14213562,17.08800749,3.605551275,3.16227766,48.50773134,33.24154028,8,19.41648784,13.92838828,31.01612484,26.40075756,24.35159132,24.73863375,49.25444142,21.09502311,44.55333882,38.07886553,16.1245155,9.219544457,12.20655562,4.472135955,33.54101966,48.09365863,6.08276253,47.04253395,19.41648784,22.56102835,11.18033989,16.15549442,46.17358552,22,10.04987562,5.385164807,23.19482701,19.41648784,20.24845673,7.071067812,4.242640687,18.35755975,20.02498439,23,15.13274595,15,18.97366596,3.16227766,38,1.414213562,11.18033989,42.10700654,14.86606875,22.09072203,49.16299421,16.03121954,2,9.899494937,1.414213562,8.544003745,32.38826948,3.16227766,31,27.65863337,46.04345773,2.828427125,18.11077028,49.36598019,3.605551275,2.828427125,11.40175425,38.47076812,5,26.17250466,3.16227766
44.55333882,0,31.04834939,23.34523506,43.41658669,1.414213562,35.90264614,21.02379604,44.55333882,0,31.04834939,23.34523506,43.41658669,1.414213562,35.90264614,21.02379604,6,19.6468827,5,41.30375286,32.55764119,6.403124237,36.22154055,35.51056181,31.32091953,28.01785145,41.30375286,47.67598976,14.56021978,12.16552506,36.67424164,28.28427125,31.06444913,14.31782106,20.39607805,21.02379604,20.02498439,13,23.53720459,0,7.280109889,28.44292531,37.01351105,34,42.10700654,11.04536102,5.656854249,38.47076812,5.830951895,27.31300057,22.09072203,33.37663854,38.83297568,3.605551275,23.08679276,34.92849839,40.02499219,21.37755833,27.31300057,27.29468813,39.05124838,41.19465985,28.0713377,25.29822128,22.13594362,30.3644529,32.06243908,26.01922366,47.67598976,9.219544457,45.70557953,34.20526275,10.19803903,34.23448554,22.56102835,12.08304597,28.63564213,44.91102315,37,43.41658669,36.22154055,12.16552506,41.43669871,14.76482306,21.40093456,5.385164807,46.87216658,26.47640459,13.92838828,41.30375286,42.29657197,33.24154028,14.31782106,49.03060269,20.59126028,46.09772229
